time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
UTC,s,degrees_true,s,cm,degree_C
2009-03-18T19:54:00Z,7.69,225,2.941,30,9.1
2009-03-18T20:24:00Z,6.25,230.6,3.053,29,9
2009-03-18T20:54:00Z,10.53,233.4,2.778,31,9
2009-03-18T21:24:00Z,2.44,157.5,2.548,39,8.9
2009-03-18T21:54:00Z,2.33,160.3,2.581,38,8.85
2009-03-18T22:24:00Z,2.27,165.9,2.548,38,8.8
2009-03-18T22:54:00Z,11.11,230.6,2.597,31,8.7
2009-03-18T23:24:00Z,2.13,163.1,2.548,33,8.7
2009-03-18T23:54:00Z,2.17,165.9,2.581,32,8.7
2009-03-19T00:24:00Z,2.22,151.9,2.484,33,8.65
2009-03-19T00:54:00Z,2.33,164.5,2.581,33,8.55
2009-03-19T01:24:00Z,11.76,234.8,2.5,32,8.6
2009-03-19T01:54:00Z,2.38,158.9,2.516,34,8.55
2009-03-19T02:24:00Z,2.33,157.5,2.469,33,8.45
2009-03-19T02:54:00Z,2.22,113.9,2.469,36,8.4
2009-03-19T03:24:00Z,2.44,146.3,2.424,38,8.5
2009-03-19T03:54:00Z,2.38,142,2.469,42,8.5
2009-03-19T04:24:00Z,2.56,109.7,2.469,43,8.5
2009-03-19T04:54:00Z,2.56,97,2.5,45,8.45
2009-03-19T05:24:00Z,2.7,94.2,2.548,49,8.45
2009-03-19T05:54:00Z,3.03,102.7,2.667,52,8.4
2009-03-19T06:24:00Z,3.03,92.8,2.703,51,8.35
2009-03-19T06:54:00Z,2.94,88.6,2.778,56,8.25
2009-03-19T07:24:00Z,2.94,92.8,2.703,53,8.35
2009-03-19T07:54:00Z,2.7,102.7,2.667,46,8.45
2009-03-19T08:24:00Z,2.86,98.4,2.614,45,8.45
2009-03-19T08:54:00Z,2.78,108.3,2.614,46,8.5
2009-03-19T09:24:00Z,2.78,105.5,2.564,42,8.45
2009-03-19T09:54:00Z,2.56,111.1,2.649,38,8.45
2009-03-19T10:24:00Z,2.5,111.1,2.721,29,8.5
2009-03-19T10:54:00Z,2.44,104.1,2.721,27,8.6
2009-03-19T11:24:00Z,10,222.2,2.685,26,8.75
2009-03-19T11:54:00Z,11.11,222.2,2.614,26,8.8
2009-03-19T12:24:00Z,10.53,234.8,2.685,26,8.95
2009-03-19T12:54:00Z,11.11,229.2,2.703,23,9
2009-03-19T13:24:00Z,8.33,234.8,2.721,22,9
2009-03-19T13:54:00Z,1.92,115.3,2.469,21,8.95
2009-03-19T14:24:00Z,11.76,230.6,2.963,19,9.35
2009-03-19T14:54:00Z,10.53,220.8,3.571,16,9.8
2009-03-19T15:24:00Z,11.76,225,4.211,16,10.2
2009-03-19T15:54:00Z,10,223.6,2.878,20,9.8
2009-03-19T16:24:00Z,1.96,156.1,2.454,26,9.85
2009-03-19T16:54:00Z,1.96,157.5,2.353,28,9.8
2009-03-19T17:24:00Z,2.13,163.1,2.41,27,9.75
2009-03-19T17:54:00Z,2.17,167.3,2.469,30,9.9
2009-03-19T18:24:00Z,11.11,226.4,2.614,27,10.2
2009-03-19T18:54:00Z,2.27,160.3,2.5,26,10.1
2009-03-19T19:24:00Z,2.33,120.9,2.469,28,10.1
2009-03-19T19:54:00Z,2.13,144.8,2.424,31,9.7
2009-03-19T20:24:00Z,2.27,133.6,2.395,31,9.35
2009-03-19T20:54:00Z,2.33,142,2.41,35,9.15
2009-03-19T21:24:00Z,2.63,153.3,2.597,37,9.05
2009-03-19T21:54:00Z,2.86,168.8,2.685,45,8.85
2009-03-19T22:24:00Z,3.03,178.6,2.74,50,8.75
2009-03-19T22:54:00Z,2.63,142,2.614,50,8.6
2009-03-19T23:24:00Z,2.63,160.3,2.548,49,8.65
2009-03-19T23:54:00Z,2.7,175.8,2.685,48,9.25
2009-03-20T00:24:00Z,2.7,164.5,2.685,46,8.95
2009-03-20T00:54:00Z,2.7,170.2,2.632,44,8.9
2009-03-20T01:24:00Z,2.56,158.9,2.597,43,8.75
2009-03-20T01:54:00Z,2.7,160.3,2.614,52,8.65
2009-03-20T02:24:00Z,3.03,171.6,2.703,62,8.55
2009-03-20T02:54:00Z,2.86,136.4,2.759,63,8.5
2009-03-20T03:24:00Z,2.78,139.2,2.759,66,8.5
2009-03-20T03:54:00Z,2.94,173,2.703,59,8.5
2009-03-20T04:24:00Z,2.86,140.6,2.703,65,8.5
2009-03-20T04:54:00Z,2.94,147.7,2.797,76,8.5
2009-03-20T05:24:00Z,2.94,137.8,2.837,84,8.5
2009-03-20T05:54:00Z,3.23,150.5,2.941,88,8.5
2009-03-20T06:24:00Z,3.7,171.6,3.008,87,8.45
2009-03-20T06:54:00Z,3.45,157.5,2.985,83,8.45
2009-03-20T07:24:00Z,3.45,168.8,3.008,84,8.45
2009-03-20T07:54:00Z,3.57,177.2,3.077,86,8.65
2009-03-20T08:24:00Z,3.57,170.2,2.985,86,8.6
2009-03-20T08:54:00Z,3.7,171.6,3.077,95,8.45
2009-03-20T09:24:00Z,3.57,173,2.92,81,8.35
2009-03-20T09:54:00Z,3.57,165.9,2.963,83,8.4
2009-03-20T10:24:00Z,3.57,163.1,2.92,82,8.4
2009-03-20T10:54:00Z,3.33,163.1,2.899,80,8.4
2009-03-20T11:24:00Z,3.13,157.5,2.759,73,8.55
2009-03-20T11:54:00Z,2.78,165.9,2.685,64,8.7
2009-03-20T12:24:00Z,2.86,156.1,2.685,65,8.8
2009-03-20T12:54:00Z,2.63,154.7,2.649,58,8.8
2009-03-20T13:24:00Z,2.78,143.4,2.649,58,8.8
2009-03-20T13:54:00Z,2.78,157.5,2.632,53,8.9
2009-03-20T14:24:00Z,2.86,147.7,2.614,51,8.95
2009-03-20T14:54:00Z,2.63,151.9,2.614,44,9.05
2009-03-20T15:24:00Z,2.33,151.9,2.649,46,9
2009-03-20T15:54:00Z,2.5,142,2.581,44,8.9
2009-03-20T16:24:00Z,2.78,112.5,2.548,41,8.8
2009-03-20T16:54:00Z,2.44,105.5,2.564,40,8.7
2009-03-20T17:24:00Z,2.17,146.3,2.5,38,8.65
2009-03-20T17:54:00Z,2.94,226.4,2.548,35,8.65
2009-03-20T18:24:00Z,1.96,160.3,2.5,36,8.6
2009-03-20T18:54:00Z,1.96,158.9,2.41,33,8.6
2009-03-20T19:24:00Z,1.89,173,2.469,32,8.7
2009-03-20T19:54:00Z,1.82,168.8,2.469,30,8.7
2009-03-20T20:24:00Z,10,239.1,2.721,30,8.7
2009-03-20T20:54:00Z,10,246.1,2.74,30,8.7
2009-03-20T21:24:00Z,10,237.7,2.649,30,8.7
2009-03-20T21:54:00Z,9.09,237.7,2.667,30,8.65
2009-03-20T22:24:00Z,10,241.9,2.941,28,8.65
2009-03-20T22:54:00Z,10.53,246.1,2.837,26,8.6
2009-03-20T23:24:00Z,10.53,236.3,2.963,26,8.6
2009-03-20T23:54:00Z,5.88,232,3.15,28,8.9
2009-03-21T00:24:00Z,6.25,244.7,3.604,31,9.05
2009-03-21T00:54:00Z,5.88,246.1,3.738,27,9
2009-03-21T01:24:00Z,6.25,247.5,3.774,31,9
2009-03-21T01:54:00Z,6.25,244.7,3.478,30,9
2009-03-21T02:24:00Z,6.25,246.1,3.571,27,9.05
2009-03-21T02:54:00Z,6.25,241.9,4,27,8.75
2009-03-21T03:24:00Z,10,243.3,4.301,27,8.85
2009-03-21T03:54:00Z,9.09,240.5,4.545,28,8.95
2009-03-21T04:24:00Z,10.53,237.7,4.082,27,8.95
2009-03-21T04:54:00Z,10,240.5,3.704,24,8.85
2009-03-21T05:24:00Z,10.53,233.4,3.604,24,8.85
2009-03-21T05:54:00Z,10,232,3.81,26,8.9
2009-03-21T06:24:00Z,9.09,237.7,4,25,9.05
2009-03-21T06:54:00Z,9.09,240.5,4.124,24,9
2009-03-21T07:24:00Z,5.56,254.5,4.545,28,9.05
2009-03-21T07:54:00Z,5.26,255.9,4.819,29,9.1
2009-03-21T08:24:00Z,5.56,257.3,4.938,30,9.05
2009-03-21T08:54:00Z,5.26,260.2,4.878,31,9.1
2009-03-21T09:24:00Z,5,260.2,4.878,33,9
2009-03-21T09:54:00Z,5,254.5,4.706,33,9
2009-03-21T10:24:00Z,13.33,239.1,4.762,31,9
2009-03-21T10:54:00Z,13.33,246.1,4.762,31,8.85
2009-03-21T11:24:00Z,6.25,253.1,4.938,32,8.7
2009-03-21T11:54:00Z,13.33,229.2,4.598,33,8.65
2009-03-21T12:24:00Z,12.5,232,4.651,34,8.6
2009-03-21T12:54:00Z,13.33,232,5.063,37,8.7
2009-03-21T13:24:00Z,13.33,236.3,5.063,39,8.7
2009-03-21T13:54:00Z,5.88,253.1,5.128,38,8.75
2009-03-21T14:24:00Z,13.33,236.3,5.128,37,8.8
2009-03-21T14:54:00Z,12.5,233.4,5.128,37,8.85
2009-03-21T15:24:00Z,12.5,236.3,5.333,38,8.85
2009-03-21T15:54:00Z,5.88,258.8,5.128,40,8.9
2009-03-21T16:24:00Z,6.25,258.8,5.263,45,8.9
2009-03-21T16:54:00Z,6.25,257.3,4.762,45,8.9
2009-03-21T17:24:00Z,11.76,240.5,3.846,49,8.9
2009-03-21T17:54:00Z,6.67,253.1,3.704,55,8.95
2009-03-21T18:24:00Z,6.25,254.5,3.54,51,8.95
2009-03-21T18:54:00Z,6.25,253.1,3.571,49,8.95
2009-03-21T19:24:00Z,11.76,240.5,3.604,48,8.95
2009-03-21T19:54:00Z,6.25,255.9,3.846,50,8.95
2009-03-21T20:24:00Z,6.67,253.1,4,47,8.95
2009-03-21T20:54:00Z,12.5,241.9,3.96,49,8.95
2009-03-21T21:25:00Z,12.5,234.8,3.846,44,9
2009-03-21T21:54:00Z,6.25,257.3,4.444,43,9
2009-03-21T22:24:00Z,10,239.1,4.598,40,9
2009-03-21T22:54:00Z,11.76,232,4.651,38,9
2009-03-21T23:24:00Z,10,234.8,4.878,37,9
2009-03-21T23:54:00Z,11.76,229.2,5,37,8.95
2009-03-22T00:24:00Z,11.11,230.6,4.255,37,8.95
2009-03-22T00:54:00Z,11.11,232,3.96,38,8.95
2009-03-22T01:24:00Z,10,232,4.167,40,8.95
2009-03-22T01:54:00Z,10,239.1,3.846,43,8.95
2009-03-22T02:24:00Z,10,218,3.846,45,8.95
2009-03-22T02:54:00Z,10.53,225,4.04,44,8.9
2009-03-22T03:24:00Z,5.56,253.1,4.255,41,8.9
2009-03-22T03:54:00Z,10.53,230.6,4.651,42,8.9
2009-03-22T04:24:00Z,10,226.4,4.494,41,8.85
2009-03-22T04:54:00Z,10.53,222.2,4.348,39,8.85
2009-03-22T05:24:00Z,9.09,233.4,3.54,43,8.85
2009-03-22T05:54:00Z,10,236.3,3.419,48,8.85
2009-03-22T06:24:00Z,9.09,237.7,3.306,45,8.85
2009-03-22T06:54:00Z,5.88,244.7,3.39,44,8.8
2009-03-22T07:24:00Z,11.76,229.2,3.077,47,8.8
2009-03-22T07:54:00Z,9.09,239.1,3.419,45,8.8
2009-03-22T08:24:00Z,6.25,237.7,3.306,47,8.8
2009-03-22T08:54:00Z,2.56,250.3,3.101,48,8.8
2009-03-22T09:24:00Z,10,246.1,3.125,49,8.8
2009-03-22T09:54:00Z,2.86,257.3,3.125,52,8.8
2009-03-22T10:24:00Z,3.13,258.8,3.077,53,8.85
2009-03-22T10:54:00Z,6.25,236.3,3.101,51,8.85
2009-03-22T11:24:00Z,2.86,257.3,3.008,48,8.85
2009-03-22T11:54:00Z,11.11,232,3.053,49,8.9
2009-03-22T12:24:00Z,2.86,255.9,2.837,51,8.8
2009-03-22T12:54:00Z,2.86,254.5,2.817,53,8.8
2009-03-22T13:24:00Z,3.03,254.5,2.817,55,8.75
2009-03-22T13:54:00Z,2.78,260.2,2.837,51,8.75
2009-03-22T14:24:00Z,10.53,229.2,2.878,51,8.7
2009-03-22T14:54:00Z,2.63,250.3,2.941,51,8.7
2009-03-22T15:24:00Z,10.53,232,2.92,53,8.75
2009-03-22T15:54:00Z,2.78,257.3,2.941,57,8.75
2009-03-22T16:24:00Z,2.94,261.6,2.963,58,8.75
2009-03-22T16:54:00Z,3.13,263,3.008,63,8.7
2009-03-22T17:24:00Z,3.03,261.6,2.963,61,8.7
2009-03-22T17:54:00Z,3.23,257.3,3.053,64,8.7
2009-03-22T18:24:00Z,3.33,251.7,3.03,63,8.7
2009-03-22T18:54:00Z,3.45,257.3,3.101,59,8.65
2009-03-22T19:24:00Z,3.33,251.7,3.101,58,8.6
2009-03-22T19:54:00Z,3.57,250.3,3.2,53,8.55
2009-03-22T20:24:00Z,3.45,246.1,3.279,51,8.55
2009-03-22T20:54:00Z,3.33,250.3,3.306,52,8.5
2009-03-22T21:24:00Z,3.33,255.9,3.252,56,8.45
2009-03-22T21:54:00Z,3.23,255.9,3.2,58,8.45
2009-03-22T22:24:00Z,3.33,255.9,3.053,62,8.45
2009-03-22T22:55:00Z,3.13,253.1,3.053,63,8.45
2009-03-22T23:24:00Z,3.33,247.5,2.985,65,8.45
2009-03-22T23:54:00Z,3.23,253.1,3.008,68,8.4
2009-03-23T00:24:00Z,3.57,247.5,3.077,67,8.4
2009-03-23T00:54:00Z,3.57,248.9,3.101,74,8.4
2009-03-23T01:24:00Z,3.7,250.3,3.2,83,8.4
2009-03-23T01:54:00Z,3.57,255.9,3.2,88,8.4
2009-03-23T02:24:00Z,3.7,251.7,3.252,91,8.4
2009-03-23T02:54:00Z,4.17,248.9,3.175,87,8.4
2009-03-23T03:24:00Z,3.85,254.5,3.306,95,8.35
2009-03-23T03:54:00Z,4.17,258.8,3.419,96,8.35
2009-03-23T04:24:00Z,4,261.6,3.419,95,8.35
2009-03-23T04:54:00Z,4.35,257.3,3.39,94,8.35
2009-03-23T05:24:00Z,4,260.2,3.39,91,8.35
2009-03-23T05:54:00Z,4.17,257.3,3.509,98,8.35
2009-03-23T06:24:00Z,4,261.6,3.604,99,8.35
2009-03-23T06:54:00Z,4.35,253.1,3.604,97,8.35
2009-03-23T07:24:00Z,4.35,258.8,3.67,99,8.35
2009-03-23T07:54:00Z,4,263,3.704,97,8.3
2009-03-23T08:24:00Z,3.85,258.8,3.571,93,8.3
2009-03-23T08:54:00Z,4.17,260.2,3.604,99,8.35
2009-03-23T09:24:00Z,4.55,257.3,3.774,114,8.35
2009-03-23T09:54:00Z,4.55,253.1,3.81,124,8.35
2009-03-23T10:24:00Z,4.35,263,3.704,111,8.35
2009-03-23T10:54:00Z,4.17,254.5,3.636,111,8.3
2009-03-23T11:24:00Z,4.76,257.3,3.704,108,8.3
2009-03-23T11:54:00Z,4.35,260.2,3.738,113,8.35
2009-03-23T12:24:00Z,4.35,257.3,3.738,95,8.35
2009-03-23T12:54:00Z,5.26,254.5,3.604,88,8.35
2009-03-23T13:24:00Z,6.25,254.5,3.39,86,8.35
2009-03-23T13:54:00Z,6.25,237.7,3.226,82,8.4
2009-03-23T14:24:00Z,6.25,226.4,3.226,77,8.4
2009-03-23T14:54:00Z,11.11,233.4,3.306,75,8.4
2009-03-23T15:24:00Z,6.25,233.4,3.39,74,8.4
2009-03-23T15:54:00Z,7.69,233.4,3.509,73,8.4
2009-03-23T16:24:00Z,10.53,220.8,3.361,71,8.4
2009-03-23T16:55:00Z,7.69,233.4,3.604,67,8.4
2009-03-23T17:25:00Z,10,233.4,3.704,69,8.45
2009-03-23T17:55:00Z,7.14,240.5,3.704,68,8.55
2009-03-23T18:25:00Z,5.88,236.3,3.883,68,8.55
2009-03-23T18:55:00Z,11.11,229.2,3.96,63,8.55
2009-03-23T19:25:00Z,5.26,250.3,4.124,65,8.55
2009-03-23T19:55:00Z,7.14,237.7,4.082,61,8.65
2009-03-23T20:25:00Z,4.55,251.7,4.124,59,8.7
2009-03-23T20:55:00Z,5.88,251.7,4.167,58,8.7
2009-03-23T21:25:00Z,6.67,240.5,4.082,57,8.75
2009-03-23T21:55:00Z,5.88,246.1,4.124,55,8.7
2009-03-23T22:25:00Z,5.26,253.1,4.167,54,8.7
2009-03-23T22:55:00Z,4.76,248.9,4.167,50,8.7
2009-03-23T23:25:00Z,5.26,246.1,4.255,47,8.7
2009-03-23T23:55:00Z,5.88,241.9,4.301,45,8.7
2009-03-24T00:25:00Z,11.76,233.4,4.545,44,8.7
2009-03-24T00:55:00Z,12.5,232,4.545,44,8.7
2009-03-24T01:25:00Z,6.25,232,4.762,41,8.65
2009-03-24T01:55:00Z,10.53,225,4.651,36,8.6
2009-03-24T02:25:00Z,10,227.8,5.063,39,8.65
2009-03-24T02:55:00Z,10,225,5.128,39,8.65
2009-03-24T03:25:00Z,13.33,225,5.128,37,8.6
2009-03-24T03:55:00Z,12.5,225,5.263,39,8.65
2009-03-24T04:25:00Z,11.76,222.2,5.263,38,8.6
2009-03-24T04:55:00Z,11.76,222.2,5.405,38,8.65
2009-03-24T05:25:00Z,10.53,226.4,5.195,35,8.65
2009-03-24T05:55:00Z,11.11,227.8,4.762,37,8.7
2009-03-24T06:25:00Z,13.33,226.4,4.082,42,8.55
2009-03-24T06:55:00Z,13.33,227.8,3.604,45,8.55
2009-03-24T07:25:00Z,6.67,227.8,3.478,54,8.7
2009-03-24T07:55:00Z,12.5,219.4,3.448,56,8.7
2009-03-24T08:25:00Z,3.45,263,3.39,61,8.75
2009-03-24T08:55:00Z,3.13,253.1,3.333,62,8.8
2009-03-24T09:25:00Z,3.03,250.3,3.226,60,8.8
2009-03-24T09:55:00Z,2.94,243.3,3.175,64,8.8
2009-03-24T10:25:00Z,3.33,244.7,3.2,72,8.85
2009-03-24T10:55:00Z,3.45,240.5,3.252,72,8.85
2009-03-24T11:25:00Z,3.57,246.1,3.175,69,8.9
2009-03-24T11:55:00Z,3.57,261.6,3.279,80,8.9
2009-03-24T12:25:00Z,3.7,251.7,3.175,79,8.95
2009-03-24T12:55:00Z,3.7,248.9,3.279,85,8.95
2009-03-24T13:25:00Z,3.7,255.9,3.2,85,8.95
2009-03-24T13:55:00Z,3.57,251.7,3.252,92,8.95
2009-03-24T14:25:00Z,3.7,253.1,3.252,95,8.85
2009-03-24T14:55:00Z,3.85,258.8,3.39,113,8.8
2009-03-24T15:25:00Z,4.35,260.2,3.54,116,8.8
2009-03-24T15:55:00Z,4,248.9,3.509,108,8.75
2009-03-24T16:25:00Z,4.35,253.1,3.636,119,8.75
2009-03-24T16:55:00Z,4.55,254.5,3.738,124,8.75
2009-03-24T17:25:00Z,4.55,253.1,3.738,125,8.7
2009-03-24T17:55:00Z,4.76,255.9,3.96,140,8.7
2009-03-24T18:25:00Z,4.76,257.3,4.082,145,8.7
2009-03-24T18:55:00Z,5,254.5,4.124,156,8.65
2009-03-24T19:25:00Z,5.26,250.3,4.396,164,8.65
2009-03-24T19:55:00Z,5.26,254.5,4.255,155,8.6
2009-03-24T20:25:00Z,4.55,253.1,4.167,138,8.55
2009-03-24T20:55:00Z,6.25,250.3,4.211,136,8.6
2009-03-24T21:25:00Z,4.76,255.9,4.255,150,8.55
2009-03-24T21:55:00Z,5,258.8,4.082,128,8.55
2009-03-24T22:25:00Z,5.88,250.3,4.04,126,8.55
2009-03-24T22:55:00Z,5,254.5,4.082,127,8.5
2009-03-24T23:25:00Z,5.26,255.9,4.124,129,8.5
2009-03-24T23:55:00Z,4.76,253.1,3.883,114,8.5
2009-03-25T00:25:00Z,5.26,246.1,3.96,116,8.5
2009-03-25T00:55:00Z,7.69,260.2,3.774,113,8.45
2009-03-25T01:25:00Z,7.69,260.2,3.704,106,8.45
2009-03-25T01:55:00Z,7.69,255.9,3.81,98,8.45
2009-03-25T02:25:00Z,7.69,250.3,4.04,98,8.45
2009-03-25T02:55:00Z,7.69,257.3,3.883,99,8.45
2009-03-25T03:25:00Z,8.33,247.5,3.67,101,8.45
2009-03-25T03:55:00Z,4.76,254.5,3.704,103,8.4
2009-03-25T04:25:00Z,10,233.4,3.883,102,8.4
2009-03-25T04:55:00Z,4.55,258.8,3.922,102,8.4
2009-03-25T05:25:00Z,4.76,255.9,3.96,97,8.4
2009-03-25T05:55:00Z,5,246.1,4.124,98,8.4
2009-03-25T06:25:00Z,4.76,257.3,4.444,99,8.4
2009-03-25T06:55:00Z,5.26,257.3,4.301,93,8.4
2009-03-25T07:25:00Z,4.35,255.9,4.348,89,8.45
2009-03-25T07:55:00Z,5.88,250.3,4.301,90,8.6
2009-03-25T08:25:00Z,5.56,246.1,4.444,84,8.6
2009-03-25T08:55:00Z,5.26,247.5,4.396,89,8.65
2009-03-25T09:25:00Z,5.56,246.1,4.04,81,8.65
2009-03-25T09:55:00Z,4.76,246.1,3.636,81,8.65
2009-03-25T10:25:00Z,5.56,241.9,3.704,82,8.65
2009-03-25T10:55:00Z,4.76,253.1,3.604,84,8.65
2009-03-25T11:25:00Z,5.26,246.1,3.67,81,8.65
2009-03-25T11:55:00Z,4.55,251.7,3.571,74,8.65
2009-03-25T12:25:00Z,6.67,232,3.478,78,8.65
2009-03-25T12:55:00Z,5.88,230.6,3.448,75,8.7
2009-03-25T13:25:00Z,5.88,240.5,3.509,81,8.7
2009-03-25T13:55:00Z,5.26,250.3,3.571,88,8.75
2009-03-25T14:25:00Z,3.7,257.3,3.54,86,8.75
2009-03-25T14:55:00Z,3.7,257.3,3.604,97,8.75
2009-03-25T15:25:00Z,3.57,257.3,3.478,90,8.7
